日期,淨尖峰供電能力(MW),尖峰負載(MW),備轉容量(MW),備轉容量率(%),工業用電(百萬度),民生用電(百萬度),核一#1(萬瓩),核一#2(萬瓩),核二#1(萬瓩),核二#2(萬瓩),核三#1,核三#2,林口#1,林口#2,林口#3,台中#1,台中#2,台中#3,台中#4,台中#5,台中#6,台中#7,台中#8,台中#9,台中#10,興達#1,興達#2,興達#3,興達#4,大林#1,大林#2,和平#1,和平#2,麥寮#1,麥寮#2,麥寮#3,汽電共生,大潭 (#1-#6),通霄 (#1-#6，GT#9),興達 (#1-#5),南部 (#1-#4),大林(#5-#6),海湖 (#1-#2),國光 #1,新桃#1,星彰#1,星元#1,嘉惠#1,豐德(#1-#2),協和 (#1-#4),氣渦輪,離島,德基,青山,谷關,天輪,馬鞍,萬大,大觀,鉅工,大觀二,明潭,碧海,立霧,龍澗,卓蘭,水里,其他小水力,風力發電,太陽能發電
20220423,33218,30214,3004,9.94,379.524,234.297,0,0,0,98.2,94.3,94,76.1,76.2,76.1,42.3,52.4,45.5,50.8,52.8,0,52.9,52.4,49.8,0,32.4,47.4,50.8,51.5,74.3,76.1,0,49.8,47.3,56.9,0,33.3,248,230.3,214.9,106.6,62.8,91,46.6,0,50.1,15.8,119.3,98.3,43.1,0,14.3,3.1,2.7,13.2,13.7,9.9,4.8,5.1,1.7,34.2,70.4,4.9,2.1,4.8,8.1,0,16.1,16.2,5.9
20220424,32594,29730,2864,9.63,363.929,224.67,0,0,0,98.1,94.5,94.1,76,76,76.1,43,52.7,50.4,51.2,52.3,0,52.9,52.4,49.3,0,48.3,47.1,51.8,52,74.3,76,0,45.7,47.3,52.2,42.7,33.1,245.9,266.4,209.3,109.5,98.8,45.5,0,0,50.1,52.4,50.3,49.4,85,0,14.1,6.1,7.4,8.8,8,5.7,4.7,5,1.7,21,67.6,5.3,2,7.2,8,0,15.5,4.1,0
20220425,37406,34891,2515,7.21,411.193,253.848,0,0,0,97.9,94.3,94,76.2,76.1,76.2,42.7,51.8,50.8,50.7,52.7,0,0,52.4,49.3,0,47.5,47,52.1,51.9,74.3,76.2,0,50.7,47.3,56.8,57.5,56.8,254.7,266.5,204.8,109.9,98.6,90.3,45.8,0,49.3,52,119.1,92.6,86.1,0,13.3,6.1,13.8,10.3,4.6,4.7,1,4.1,1.6,17,23.7,0.8,2,2.2,3.1,0.6,9.6,16.2,376.2
20220426,39096,35908,3188,8.88,427.205,263.733,0,0,0,97.9,94.3,94,76,76,76.1,39.8,51.4,50.8,50,52.6,0,0,53.3,48.4,0,48.2,47.6,52.3,52.2,74.3,76.2,0,50.7,47.3,56.8,57.2,55.6,264.9,260.3,204.9,109.5,98.6,89.7,45.1,0,48.9,51.6,116,93.7,86.5,1.1,13.9,6.2,6.7,16.8,4.6,8.2,0.9,3.5,0.9,23.4,41.8,0.5,2,0.1,1.8,0.2,13.7,49.6,419.4
20220427,38700,35996,2704,7.51,429.99,265.453,0,0,0,97.8,94.3,94,75.9,76,76,43.7,51.8,50.8,51.3,52.8,0,0,53.5,49.3,0,47.9,47.5,51.9,52.1,74.4,76.1,0,50.8,47.3,57.2,57.3,50,280.7,269.6,216.7,108.6,98.7,90.2,46.5,0,49.2,51.8,119.5,94.2,86.1,37.6,13.4,6.8,13.3,14.7,14.6,10,1.1,1.8,0.3,14.2,32.7,0.5,2,0.5,1.8,0.2,11.6,2.2,401.5
20220428,38780,35772,3008,8.41,427.484,263.905,0,0,0,97.8,94.2,93.9,76,76,76.1,43.7,53.3,51.4,51,53.3,0,52.2,53.2,49.2,0,47.7,47.5,52,52,74.3,76.2,0,50.8,47.2,57.2,57.3,50.2,285.8,278.2,216.3,108.2,98.8,91,46.9,0,50.1,52.4,119.1,95.6,86.6,16.9,12.5,7,11.3,4.1,3.3,2.2,0.9,2,0.6,16.3,21.5,0.5,1.7,0,1.8,0,7.4,7.2,364.3
20220429,39966,36370,3596,9.89,424.628,262.143,0,0,0,97.7,94.2,93.7,75.7,76,76,44.2,52.7,50.9,51.3,52.8,0,52.8,53.1,49.9,0,47.4,47.3,51.9,52,74.3,76,0,50.8,49.7,57.2,57.4,48.4,287.9,319.2,205.3,93.8,98.6,90.7,46.7,0,49.9,52.3,119.2,94.2,86.4,32.9,14,6.3,3.1,3.5,3.3,2.2,0.9,2.9,1.8,12.3,16.5,1.1,1.7,1.4,1.8,0,9,4.1,426.6
20220430,33585,29175,4410,15.12,372.039,229.676,0,0,0,97.9,94.3,93.8,75.9,76.1,76.1,39.7,41,42,40.7,41.8,0,41.8,42.1,49.6,0,47.5,47.3,51.9,52.1,21.2,76.2,0,50.8,37.4,45.5,57.4,32.6,200.7,286.1,204,95.1,36.5,40.4,0,0,0,45.8,14.9,44.2,28.4,0,9.2,0,1.4,3.3,3.5,2.3,1.3,4.1,1.9,16.6,25.4,0.5,1.7,0,1.9,0,8.4,43.4,396.7
20220501,32232,26542,5690,21.44,328.26,200.675,0,0,0,98.1,94.5,94.2,76,76.1,76.1,39.1,37.5,40.1,38.7,39.6,0,40.7,40.7,48.2,0,48.2,47.5,52,51.9,21.2,75.9,13.1,49.8,33.5,33.8,52.3,32.5,218.5,291.8,204.3,97.9,36.5,41.7,0,0,44.8,45.7,0,46.8,28.1,0,9.6,3,2.2,3.3,3.5,2.5,1.4,6.2,2.8,30.2,65.1,3.9,1.6,4,4,0,19.2,56.4,0
20220502,32456,26936,5520,20.49,324.606,198.441,0,0,0,98.2,94.3,94,75.9,76,76,37.6,36.1,38.1,38,38.2,0,39.7,40.3,49.7,0,47.6,47.6,52,52,21.2,75.7,56.8,50.8,33.5,33.8,57.4,39.3,211.5,291.8,205.9,84.9,36.5,42.8,0,0,0,47.4,68.5,44.3,28.5,0,9.5,3,1.7,3.2,3.5,2.4,1.2,4.5,2.2,30,51,4.9,1.6,4.9,4,0,19.6,49.9,2.1
20220503,35307,30835,4472,14.5,361.782,221.169,0,0,0,98.4,94.2,94,75.9,76.1,76.1,51.9,53.5,51,51.1,53.3,0,53.2,53.2,49.3,0,48.1,47.5,52,52,21.3,76.2,59.8,50.9,47.3,52.8,57.4,39.4,224.7,282.5,212.3,99.9,80.8,88.5,48,0,48.6,50.7,68.9,99.7,28.5,0,9.5,2.5,2.2,3.4,3.5,2.5,1.4,4.6,2.2,16.7,41.6,0.5,1.6,0,3.6,0,10,10.7,68.9
20220504,36536,32030,4506,14.07,379.457,231.974,0,0,0,98.5,94.3,94,76.1,76.2,76.2,51.7,53.2,50.4,51.1,53.4,0,52.4,52.9,49.4,0,47.9,47.5,52,46.6,21.2,76.2,59.5,51.4,47.3,53.1,57.3,46.3,247,280.4,190.5,97.2,86.9,91.9,46.8,0,50.1,52.5,69,99.5,28.7,0,9.5,3.1,2.5,3.8,3.7,2.4,1.3,3.8,1.9,15.2,44.5,0,1.6,2.8,5,0.1,16.7,29.2,148.8
20220505,36574,32424,4150,12.8,386.18,236.084,0,0,0,98.4,94.4,94,76,76.2,76.2,51.5,53.5,51.5,51.3,53.1,0,52.4,52.8,49.3,0,48,47.5,51.8,47,21.2,76.1,59.6,51.4,42.6,57.2,57.3,43.4,284.3,276.5,195.3,101.4,95.1,86.8,47.6,0,24.4,52.6,68.9,94.3,31.7,0,9.4,2.1,1.7,3.2,3,2.1,5,1.9,0.5,16.5,48.7,0.5,1.6,2,4,0.3,17.6,35.2,170.2
20220506,38405,33108,5297,16,391.483,239.325,0,0,0,98,94.3,94,75.9,76,75.6,52,54.2,49.5,51.3,53.1,0,52.4,52.6,49.4,22,48.2,47.8,51.9,47.2,74.3,76.2,59.6,51.4,37.4,44,57.3,38.2,275,282.9,185.7,91.8,82.4,91.9,47.3,0,50.2,52.2,68.9,97,28.4,0,9.5,3.1,1.7,8.4,8.7,3.5,5,2.8,0.8,7.6,33.4,5.2,1.6,2.8,3.5,0.2,22.2,30.4,189.2
20220507,32717,29634,3083,10.4,366.744,224.202,0,0,0,97.5,94.3,94,76,76.2,75.1,51.4,52.6,50.9,51.2,52.9,0,52.6,53.2,49.5,50.9,47.8,47.5,51.8,46.5,75.8,75.9,58.5,0,0,55.3,57.4,33,207.8,321.1,198,99.8,98.2,45.8,0,0,50.4,52.6,0,49.2,29.3,0,9.5,3,6.6,9.1,9.4,6.1,2.8,5.8,2.6,31.7,81.4,3.9,1.8,4,4.4,0,22.2,32.1,6.3
20220508,32574,28573,4001,14,345.308,211.097,0,0,0,97.5,94.2,94,75.9,76.2,75.1,47.7,48.4,47.7,46.4,48.4,0,48.1,48.5,49.5,47.5,47.7,47.6,51.6,45.4,75.8,76.1,55.7,0,0,52.1,52.3,32.8,207.4,330.7,196.1,100.5,53.5,40.9,0,0,44.6,45.7,0,46.9,28.5,0,9.2,11.9,19.5,7.5,7.9,6.1,2.8,2.6,0.8,29.8,83,5.3,1.6,5.1,8,0.4,20.8,20.1,0
20220509,38060,33318,4742,14.23,389.14,237.893,0,0,0,98.1,94.2,93.9,75.9,76.1,76.1,52,51.8,51.3,51.1,52.9,0,52,53.3,49.8,50.5,48,47.3,51.7,51.8,75.8,76.2,59.6,0,0,28.2,57.3,44.1,267.1,340.2,190.1,108.7,97.7,91.9,47.1,0,50.6,52.8,73.4,97.7,28.6,0,13.3,6.2,17.9,13.2,12.4,9.7,4.8,3.7,1.2,28,58.9,4.2,1.6,1.1,1.8,0.4,14.5,12.6,121.2
20220510,38642,34565,4077,11.8,403.368,246.591,0,0,0,98.1,94.1,93.9,76,76.2,76.1,51.5,52,52.3,51,50.5,0,49.9,51,49.4,48.4,44.9,44.1,52.3,52.2,75.8,76.2,59.5,0,0,56.9,57.4,38.5,262.9,360,193.5,104,70.8,90.9,46.7,0,50.2,51.3,115.3,95.6,37.7,0,9.3,5.9,17.7,11.8,11.8,7.3,4.8,1.8,0.3,21.6,44.8,1.7,1.6,1,1.8,0.5,10,7.9,243.9
20220511,37856,34376,3480,10.12,405.294,247.769,0,0,0,98,94.3,94.1,75.8,76.1,76,50.3,50.4,50.2,48.9,51.5,0,50.6,50.6,48.7,48.9,26.6,47.5,51.7,51.8,75.8,76.1,59.6,0,0,56.9,57.4,39.4,265,355.5,213.6,101.4,98.5,91,46.4,0,49.6,51.9,119.2,95.5,28.6,0,9.2,4.9,8.1,10.2,9.7,7.9,2.8,1.9,0.5,18.5,41.4,1.7,1.6,0,2.5,0.2,20.8,2.2,224.2
20220512,38206,34609,3597,10.39,406.091,248.255,0,0,0,97.8,94.2,94.1,75.9,76.1,76.1,51.1,50.4,50.5,51,52.7,0,52.6,52.9,49.7,48.1,47.9,47.5,52.1,51.4,75.7,76.1,58.7,8.1,0,56.9,57.3,40.3,264.9,352.1,205.2,104.9,97.8,90.8,45.9,0,49.8,52.4,119.3,97.2,42.2,0,10.7,6.4,9.6,7.4,7.4,4.5,2.7,2.8,0.6,34.1,41.5,0.5,1.6,1.4,1.8,0.2,11.3,2.7,206
20220513,38476,33919,4557,13.43,401.632,245.53,0,0,0,97.8,94.1,94.1,75.7,75.9,75.9,45.2,29.3,44.6,42.9,47.7,0,52.4,46.9,49.5,47.8,47.7,47.5,51.9,52,75.7,76,59.6,59.3,0,47.3,57.3,41.1,274.8,342.5,204,63.9,97.7,90.6,45.9,0,49.4,51.8,119.3,97,14.8,0,8.9,4.9,17.3,18,19.3,12.6,2.9,1.2,0.1,15.1,15.1,1.7,1.7,2.8,8.1,0.2,14.6,21.6,204.1
20220514,33086,29210,3876,13.27,363.844,222.428,0,0,0,98.1,94.8,94.4,75.9,75.9,76,41.7,39.9,41.8,40.7,0,0,42.1,38.8,49.6,47.8,47.7,35.5,51.8,51.9,75.7,76,59.6,59.8,0,47.2,57.4,37.7,225.7,344.9,194.8,65.5,98.7,41.2,47.8,0,0,53.3,40.7,92.7,14.9,0,9.5,0,0.6,15.8,18.2,13,4.8,5.1,1.8,24.3,60.4,4,3,6.8,8,0,22.2,11.8,5.8
20220515,32795,27267,5528,20.27,331.013,202.358,0,0,0,98.1,94.7,94.3,75.6,75.8,67.4,32.9,30.3,33.6,32.5,0,0,33.1,34.4,49.6,47.2,47.3,41.7,51.7,52.1,76,76.2,58.7,58.4,17.4,33.6,52.5,64.3,214,343.7,192.4,60.6,36.4,40.5,0,0,0,46.2,40.3,0,14.7,0,8.9,6.5,13.8,15.6,18.3,12.8,4.2,0.9,0.2,27.7,62.4,1.9,3,9.7,8,0,22.7,49.6,0
20220516,35664,30539,5125,16.78,361.184,220.802,0,0,0,98.3,94.5,94.2,75.8,76.1,76,50,29.1,29.1,28.1,0,0,28.3,32.7,48.8,47.8,47.7,47.5,51.8,51.9,75.8,76.1,59.3,60.3,33.5,33.8,57.3,37.5,199,354,188.4,72.4,36.3,90.6,47,0,48.2,55.2,77.2,103.3,14.7,0,8.8,13.9,23.9,21.7,19.5,12.9,4.2,2.1,0.7,27.4,62.4,5.3,0.6,9.7,8,0,23.7,51.9,1.3
20220517,36487,30671,5816,18.96,368.303,225.155,0,0,0,98.5,94.4,94,75.8,76,76.1,0,46.7,44.9,41.6,0,0,43.2,44,49.3,47.8,47.4,45.4,52,52,75.8,76.1,60.2,60.2,35.2,35.4,57.3,36.6,196.5,345.1,187.8,77.9,97.1,91.7,0,0,24.7,26.5,119.3,102.1,14.7,0.5,8.8,23.4,37.6,21.7,19.1,12.5,4.4,3,1.9,14.5,38,5.3,0.2,9.7,8,0,31.3,33.4,10
20220518,37075,32497,4578,14.09,379.935,232.265,0,0,0,98.4,94.3,94.1,75.8,76.1,76,0,37.2,35.8,34.6,0,20.7,22.6,34.5,48.7,47.2,47.7,0,52.1,52.1,75.8,76.2,60.1,60.1,33.5,33.8,57.3,34.5,234.8,339.1,188.4,70.6,80.8,85.3,45.8,0,47.2,52.7,111.2,97,14.8,5.7,8.3,23.4,37.6,21.2,19,8.1,4.3,3.9,1.8,26.6,33.6,5.3,0.2,8.7,8,0,22.9,53.9,175.5
20220519,36524,33137,3387,10.22,391.04,239.054,0,0,0,98.4,94.4,94.1,75.9,76,76.1,0,44.5,46.1,45.1,0,48,0,45.6,0,48.3,48,0,52,52,75.7,76.2,60,60.1,39.9,40,57.3,39.3,220.7,358.7,197.4,83,98.5,91.8,47,0,50.2,52.4,117.4,97.2,14.7,0,8.5,23,37.6,20.7,19,0,4.3,1.7,0.9,27.1,48,3.4,1.2,5.2,8,0.2,27.9,43.1,182.8
20220520,37931,33236,4695,14.13,393.407,240.501,0,0,0,98.2,94.4,94,76,76,76.2,0,27.6,30.2,29.2,0,30.5,0,29.3,0,47.8,47.6,41.5,51.9,51.7,75.9,76.1,60,60.1,33.6,33.8,57.4,36.2,221.8,357.4,199.3,78.2,97.9,91.4,47.2,0,46.5,52,104.9,92.5,14.8,0,8.5,6.4,17,20.5,19.1,13,4.9,1.8,0.2,18.8,45.6,5.3,3,3,8,0.2,25,45.8,311.9
20220521,32526,29026,3500,12.06,361.853,221.212,0,0,0,98,94.4,94.1,75.9,76,76,0,43.8,47.5,46.4,0,0,0,48.3,0,47.8,47.5,47.3,51.8,51.5,75.6,75.8,60,59.9,41.9,42.1,0,33.6,224.1,356.8,193.3,70.5,97.7,42.9,0,0,47.8,0,118.6,99.5,14.7,0,9,11.6,21.8,18.8,19.4,12.9,4.4,1.8,0.4,14.5,30.5,4.8,3,7.8,8,0.3,33.4,45.5,22
20220522,31443,28262,3181,11.26,341.504,208.771,0,0,0,98,94.3,93.9,75.8,76,76.1,0,30.2,31.8,31.8,0,0,0,32,0,43.2,42.9,42.7,46.9,47.1,75.6,75.9,55.8,55.4,37.4,37.7,0,33.9,269.4,362.2,201.9,97.7,98.8,43.3,0,0,49.6,0,47.2,95.2,14.3,0,9.2,10.6,20.2,15.6,17.2,13,4.2,3.7,1.3,18.6,85.6,5.3,3,8.1,8,0.3,33.4,23.2,0
20220523,35833,33149,2684,8.1,386.315,236.166,0,0,0,98.2,94.1,93.8,75.8,76.1,76.1,0,38.8,38.3,37,0,0,35.3,38.5,0,43.2,47.7,47.6,52,51.9,75.8,76.2,60.1,61.1,42.4,42.5,0,47,241.7,362.9,209,89.9,97.7,91.6,47.3,0,50.7,0,94.5,96.7,14.3,0,8.9,10.7,18.9,17.4,19.4,13,4.3,2.3,0.6,27.2,36.9,0.5,3,0,7.9,0.2,15.4,20.2,317.1
20220524,37731,33542,4189,12.49,397.601,243.066,0,0,0,98.2,94.5,94,75.8,76.1,76.2,0,50.9,52,51.3,0,0,52.6,53,48.7,51.4,47.7,47.4,51.7,52.2,75.8,76,60,61,57,56.9,0,48.1,273,367.4,214.7,94,97.7,88.2,47.5,0,47,0,114.5,94.5,58.2,0,12.4,6.4,12.4,16.6,18.4,13,4.6,4,1.2,29.6,36.6,5.3,3,4.3,8,0.9,26.7,7.4,100.6
20220525,37452,33628,3824,11.37,400.606,244.903,0,0,0,98.1,94.6,94.1,75.9,76.1,76.2,0,50.8,51.5,51.3,0,0,52.4,53.1,49.5,48.4,47.7,47.5,52,52.2,75.8,76.1,59.9,61,57,57,0,50.9,271.6,366,205,97.9,95.7,90.6,47.3,0,50.2,0,116.6,99.1,86.9,0,12.5,7.4,14.5,15.3,18.9,13,4.3,6.2,2.5,31.8,52.4,5.3,3,8.1,8,0.5,29.2,4.5,52.6
20220526,37775,34002,3773,11.1,401.144,245.232,0,0,0,98,94.1,93.7,75.8,75.9,76.2,0,42.2,44.3,44,0,0,45.1,44.3,48.1,48.3,47.7,47.5,50.2,47.3,75.8,76.2,60,61.1,40,57,0,36.7,274.6,359.2,211.8,93.9,90.1,90.4,46.4,0,48.3,0,119.2,97.7,28.6,0,8.9,6.1,9,14.5,16.9,13,4.6,8.5,3.9,18.3,27.2,4.7,3,4.9,8,0.6,30.6,24.8,271.1
20220527,37376,33084,4292,12.97,396.729,242.532,0,0,0,98,94.1,93.8,75.7,76,76.1,0,33.9,33.4,33.1,0,0,43.6,34.7,33,31.6,47.7,47.5,52.1,52.2,75.8,76.2,59.7,60,53,33.6,0,35.1,292.8,357.8,207.6,110.1,97.8,81.9,47.3,0,50.4,0,114.8,98.1,28.7,0,9,23.5,38.3,21.1,19.3,13,4.2,2.6,0.7,27,25.8,5.3,3,9.7,0,0.2,30.2,3.4,197.9
20220528,33266,30774,2492,8.1,375.441,229.519,0,0,0,98.2,94.6,94.3,75.7,76,75.7,0,44.6,46.2,45,0,0,49.5,49.6,47.5,48,47.6,47.5,51.7,52,75.8,76,60,59.9,56.9,57,0,31.3,258.4,353.1,204,91.6,97.7,44.1,0,0,0,0,118.3,97.9,0,0,9.8,23.6,38.3,20.3,18.8,11,4.1,1.1,0.3,44.4,74.9,5.8,0.1,7,0,0.3,29.8,24,0
20220529,32523,30257,2266,7.49,363.183,222.024,0,0,0,93.1,94.8,94.3,75.7,76,76.1,0,49.8,49,50.5,0,50.8,52.4,52.7,47.1,47.5,47.9,47.5,51.8,51.7,75.5,74.7,46.4,0,56.9,56.9,0,29.8,298.2,352.8,206.8,97.2,97.7,45.1,0,0,0,0,50.3,97.8,0,0,9.6,23.4,38.2,20.3,17.4,10.4,4,1.4,0.4,46,68.7,5.8,3.1,7.9,0,0.2,29.2,16.7,0
20220530,39864,36132,3732,10.33,415.935,254.274,0,0,0,97.6,94.5,94,75.7,76.1,76.2,0,50.8,51.2,51.4,0,2,52,52.3,50,50.7,48.2,47.5,50.2,52.2,75.7,76,60,60,56.8,52,0,38.7,312.2,353.7,209.8,100.6,97.7,83,44.8,0,46.4,0,108.8,92.1,82.8,0,13,18.9,38.2,20.3,18.6,10.9,4.8,2.2,0.3,6,45.6,5.8,3.1,2.2,8.1,0.2,29.5,27.5,302.5
20220531,40674,35958,4716,13.12,425.962,260.404,0,0,0,97.7,94.2,93.7,75.5,75.8,75.9,0,41.5,43,41.9,0,43.7,43.1,44.1,48.5,49.6,47.6,47.6,51.9,52.1,75.7,75.9,60,60.1,57,57.1,57.3,37.2,318.5,348.8,206.2,85.9,97.7,90.5,46.7,0,48.7,0,114.5,94,28.5,4,9.8,15.7,34.5,20.5,18.7,0,5.1,1.5,0.5,13.6,2.6,5.4,3.1,7,8.1,0.1,31.2,14.2,363.9
20220601,42922,36776,6146,16.71,404.503,273.554,0,0,0,97.8,93.9,93.6,75.8,75.9,76.2,0,42,42.9,42,26.9,43.6,43.2,44.5,49,49.5,47.9,47.6,52,52.2,75.7,76,60,60,57,57.1,57.4,37.2,329.6,347.5,200.9,87,53.4,89.7,44.9,0,46.7,51.6,108.4,46.8,28.5,0,9.8,9.9,17.9,20.1,19,12.8,5.1,2.9,0.8,15.1,27.4,5.5,3.1,2,8.1,0.5,30.2,33.4,419.2
20220602,42671,36621,6050,16.52,406.413,274.846,0,0,0,97.4,94.1,93.8,75.6,75.8,76,0,42.6,38.6,38,38.4,38.7,38.5,38.8,48.4,49.3,48,47.5,52.1,52.2,75.6,76,60,60,57,57.1,57.4,41.8,338.1,327.8,190.8,79.8,36.5,89.7,44.6,0,46.5,48.4,102.9,94.6,28.5,0,10.5,14.9,32,20.3,19.2,12.9,4,1.4,0.9,14.7,21.1,3.4,3.1,3.6,8.1,0.6,32.8,37.2,406.2
20220603,38957,31933,7024,21.99,373.492,252.583,0,0,0,97.7,94.3,94,75.8,76.1,76.1,0,48.2,51.6,51.4,53.3,41.9,52.7,52.2,47.7,52.6,47.7,47.5,52,52.3,75.8,76,0,56.3,57,57.1,52.4,33.6,331,292.9,194.2,96.7,97.6,44.3,46,0,49.4,52,50.4,48.7,13.2,0,8.8,16.2,30,20.8,19.3,12.9,3,7.1,3.4,14.9,60.1,5.3,3.1,7.1,8.1,1,37.3,13.6,0
20220604,35220,31050,4170,13.43,360.785,243.989,0,0,0,97.5,94.6,94.2,75.8,76.1,76.1,0,39.1,42.4,41.9,43.4,43.7,43.2,43.5,47.6,48.1,47.9,47.3,51.6,51.9,75.8,76.1,0,60,56.9,57.1,57.3,34.2,329.5,291.1,196.5,100.4,58.4,43.5,0,42.2,0,52.4,50.4,48.5,13.2,0,8.7,12.5,27,20.8,19.3,13,4,6,2.9,36.7,81.7,5.3,3.1,6.8,8.1,0.8,37.1,32.9,0
20220605,35595,31847,3748,11.77,356.132,240.842,0,0,0,97.4,94.4,94,75.6,76,72.5,0,46,47.3,46.7,48.3,48.5,48.1,48.4,47.7,47.2,45.3,45.1,48.9,49.1,75.7,76.1,0,55.4,47.2,57.1,52.4,34.1,325.2,334.2,171.3,107.3,96.8,44.7,0,0,48.7,51.8,50.3,49.2,13.6,0,8.8,14.2,28.3,19.3,19,13,4.1,4.7,2.2,30.7,80.8,4.8,3.1,4,8.1,0.9,36.8,48.1,0
20220606,40879,36667,4212,11.49,400.052,270.545,0,0,0,97.5,94.1,93.7,75.8,76,76,0,47.4,48.3,47.5,49.9,50.1,49.3,49.8,47.7,47.4,36.1,47.6,51.3,52.1,75.8,76.1,57.9,60.1,56.9,57,57.3,35.7,389.5,339.6,197.7,109.1,96.7,44.9,45.8,42.5,49.1,51.9,118.9,96.4,13.7,0,10.8,3.2,4.6,7,8.7,10.1,4.1,4.4,2.1,17.9,37,2.9,3.1,2.3,8.1,0.7,32.4,39.2,222.8
20220607,39093,35107,3986,11.35,389.344,263.303,0,0,0,97.4,94.2,93.8,75.8,76.1,76.3,0,50.6,51.6,51.2,53.2,53.3,51.1,53.3,48.1,49.7,47.8,47.2,52.1,51.9,75.8,75.8,59.8,60,56.9,57,57.4,40.8,364.4,295.8,198.6,106.4,66.9,45.3,46.7,42.4,49.8,52.4,119.3,98.3,13.6,0,10.8,0,1.7,5.2,5.7,6.1,4.1,6,2.6,16.7,51.3,0.5,3.1,2.3,8.1,0.7,27.5,7.2,157.7
20220608,39393,34093,5300,15.54,378.689,256.098,0,0,0,97.4,94.1,93.7,75.9,76.1,76.2,0,34.3,38.5,38,38.3,48.5,33.1,34.3,47.4,50.2,47.5,47.6,47.4,52.2,75.7,76.2,60.1,60.2,56.9,57.1,57.3,39.4,346.5,293.7,186.6,65.9,54.5,91.1,47.1,42.1,50,53.1,116.6,98.4,14,0,10.4,6.1,12,12.9,15.2,13,4.2,6,2.7,23.6,30.4,2.9,3.1,4.2,8.1,0.6,32.8,3.9,168.4
20220609,38834,34479,4355,12.63,383.251,259.182,0,0,0,97.6,94.1,93.7,75.8,76.1,76.1,0,45.7,46.2,46.3,43.4,43.5,43.1,44,47.8,36.9,47.4,47.5,51.9,52.1,75.6,76,60,60,57.1,57.2,57.3,37.2,331.9,358.9,179.3,68.3,97,90.1,46.1,43.4,49.2,52,110.6,97.4,14.1,0,9.8,5,7.1,12.4,14.9,13,4.9,6.3,3,16.3,64.8,3.4,3.1,2.1,8.1,0.7,33,9,73.3
20220610,39589,34809,4780,13.73,387.85,262.293,0,0,0,97.5,94.2,93.7,75.7,75.9,76,0,29.9,33.2,31.7,33.3,43.9,33,34.1,47.1,47.8,44.4,44.8,48.8,48.7,75.7,76,60,60,56.9,47.4,57.3,39,330.2,344.9,175.6,56.2,77,90,45.7,42.4,48.2,51.1,119.1,96.5,14,0,12,6.7,7.4,12.8,15,12.9,4.8,8.3,3.9,14.3,33.4,3.4,3.1,2.2,8.1,0.6,33.2,39.6,224.6
20220611,38419,31673,6746,21.3,364.274,246.349,0,0,0,97.1,94.1,93.7,75.5,75.8,75.8,0,34.2,37.1,37.4,38,38.2,37.8,38.7,47,47.9,37.9,47.5,51.9,52.1,75.6,76.1,59.9,59.9,56.9,28.2,57.3,34.6,278.7,294.3,173.2,53.9,78.4,80.6,40.5,42.4,0,46.3,22.6,0,13.6,0,8,5.6,5.2,13.5,15.8,12.9,4.9,5.2,2.7,12.8,7.8,0.9,3.1,1,8.1,0.5,32,24.3,332.3
20220612,34635,30165,4470,14.82,341.655,231.053,0,0,0,97.2,94.6,94.3,75.7,76.1,72.1,0,38.9,43,42,38.3,38.6,38.1,38.2,47.9,48.2,38.6,37.7,42.5,42.5,75.7,76,37.8,37.6,57,28.3,52.4,34.8,329.7,311.4,181.6,94.6,96.8,45.5,46.7,0,0,52.4,50.3,49.4,13.7,0,8.7,4.6,7.7,13,15.4,13,5,8.4,3.9,36,86.4,2.9,3.1,5.1,8.1,1,32.3,16.5,0
20220613,43360,36774,6586,17.91,393.073,265.824,0,0,0,97,94.3,93.9,75.4,75.7,75.9,0,37.3,38.5,37.7,38.3,38.6,38.3,38.8,47.5,48.6,42.6,42.6,47.2,47.4,75.8,76.2,59.9,59.9,57,47.4,57.3,48.2,348,345.2,184.7,97.4,72.4,89.8,44.7,42.4,48.3,0,92.3,95.3,28,0,8.3,8.3,13,13.8,16.2,12.9,4.9,6.1,2.8,19.4,45.2,3.2,3.1,5,8.1,0.7,23,51.2,372.7
20220614,42874,37740,5134,13.6,409.835,277.161,0,0,0,97,94.3,93.9,75.7,75.8,76,0,39.5,38.1,39.4,39.9,40,52.6,37.6,47.4,48.3,39.9,37.7,42.4,42.3,75.8,76.1,60,60,57,47.4,57.4,44.7,368.3,359.8,185.3,97.2,83.5,89.5,43.5,44.2,48.2,50.8,118.6,90,28.2,0,10.3,6.1,14,14.4,16.8,12.9,4.9,8.3,3.9,14.7,43.6,2.4,3,2.2,8.1,0.7,19.7,57.9,336.7
20220615,42123,36446,5677,15.58,405.746,274.396,0,0,0,97.1,94.4,94,75.8,76,75.9,0,35,36.9,36.3,34.9,35.1,53.1,34.2,47.7,47.7,40.1,37.7,42.4,42.4,75.8,76.1,59.9,59.8,57,57.1,57.4,50.5,382.9,347.4,191.2,78,73.1,81.9,46.7,45.2,45.8,48.9,118.6,94.6,28.4,0,10.3,8.9,17.9,14.4,16.9,12.9,3.9,7.7,3.3,14.7,30.4,0.5,3,1.1,8.1,0.6,27,14.3,307.3
